t, Ue, U1, U2, U3, U4, U5
3.083083083083083126e-02, 1.994550684963970477e-01, 1.473624201721743521e-01, 3.206361155856018996e+00, 3.039001905652550128e+00, 2.592677574110206606e+00, -2.147745299973538469e+00
3.103103103103103250e-02, 2.413784956253711977e-01, 1.839171974663889042e-01, 3.231935150328814732e+00, 3.065919442108452575e+00, 2.725090645582851856e+00, -1.999943464067784671e+00
3.123123123123123374e-02, 2.794876249409479207e-01, 2.175632417719740030e-01, 3.253614923032289941e+00, 3.089202878334472047e+00, 2.876003773757727533e+00, -1.834803521844871721e+00
3.143143143143143498e-02, 3.131802504833854917e-01, 2.477685237033743215e-01, 3.271057059267144851e+00, 3.108523356974355334e+00, 3.042644553796002072e+00, -1.655215833918814994e+00
3.163163163163163621e-02, 3.419239565227708000e-01, 2.740550152584329546e-01, 3.283984592543192083e+00, 3.123621830370368446e+00, 3.221964248881102222e+00, -1.464324737514575592e+00
3.183183183183183051e-02, 3.652645308691932491e-01, 2.960065427792655246e-01, 3.292191648391967096e+00, 3.134313880917043882e+00, 3.410658181307359982e+00, -1.265506383765206522e+00
3.203203203203203175e-02, 3.828331423993083793e-01, 3.132759488342672372e-01, 3.295547377986734805e+00, 3.140494265459386369e+00, 3.605222122204802204e+00, -1.062310665948648314e+00
3.223223223223223299e-02, 3.943521693789584504e-01, 3.255893571884442284e-01, 3.293996748065602720e+00, 3.142138609566420548e+00, 3.802056425605308210e+00, -8.583563250006063239e-01
3.243243243243243423e-02, 3.996395864818726995e-01, 3.327514946194099488e-01, 3.287562403105559472e+00, 3.139304663426829123e+00, 3.997440323045719168e+00, -6.573560429025945284e-01
3.263263263263263547e-02, 3.986118411801347072e-01, 3.346484805740931323e-01, 3.276343967494372400e+00, 3.132132599099623604e+00, 4.187682977063512446e+00, -4.629650862962474411e-01
3.283283283283283671e-02, 3.912851740532832800e-01, 3.312494771883062739e-01, 3.260516385515296989e+00, 3.120841806701234233e+00, 4.369184210540116631e+00, -2.787214419334581583e-01
3.303303303303303795e-02, 3.777753621523312622e-01, 3.226077922914989404e-01, 3.240327768454132507e+00, 3.105727091364824055e+00, 4.538529023956294317e+00, -1.079523672460226957e-01
3.323323323323323225e-02, 3.582958894741021805e-01, 3.088597022170597173e-01, 3.216095103626327223e+00, 3.087151262601481871e+00, 4.692726492056216614e+00, 4.646225034564227530e-02
3.343343343343343349e-02, 3.331545734563092220e-01, 2.902228153071221284e-01, 3.188200129459575205e+00, 3.065532000707258842e+00, 4.829303440358956756e+00, 1.821793381052199678e-01
3.363363363363363473e-02, 3.027487008019962289e-01, 2.669931788217504431e-01, 3.157083598335259644e+00, 3.041328438424304448e+00, 4.946635559399566340e+00, 2.977195049171779684e-01
3.383383383383383597e-02, 2.675587494977348935e-01, 2.395402673556651374e-01, 3.123238478852476518e+00, 3.015017893679587502e+00, 5.044096870860998116e+00, 3.926088547889980407e-01
3.403403403403403721e-02, 2.281407962311604032e-01, 2.083017806336524558e-01, 3.087203093651624819e+00, 2.987071658731532686e+00, 5.122188833847492795e+00, 4.675001088344410971e-01
3.423423423423423845e-02, 1.851177291869190444e-01, 1.737768322011443989e-01, 3.049552780516072037e+00, 2.957930601177432450e+00, 5.182539501147698680e+00, 5.241636938724274497e-01
3.443443443443443275e-02, 1.391694050777138869e-01, 1.365168372652192097e-01, 3.010889936272631129e+00, 2.927982789729804747e+00, 5.227600024539875712e+00, 5.651767310477595618e-01
3.463463463463463399e-02, 9.102190595043287147e-02, 9.711677754971118071e-02, 2.971834600709231999e+00, 2.897551203209899562e+00, 5.260258818600991759e+00, 5.935330099821711780e-01
3.483483483483483523e-02, 4.143606553289522210e-02, 5.620476801465820738e-02, 2.933013371072781705e+00, 2.866886873498430077e+00, 5.283374010079370464e+00, 6.121729842014457246e-01
3.503503503503503647e-02, -8.804553570491964118e-03, 1.443163777676206849e-02, 2.895049059006892023e+00, 2.836178374297598115e+00, 5.299474283493643689e+00, 6.236875975497899738e-01
3.523523523523523771e-02, -5.890604184805781074e-02, -2.753953574244535560e-02, 2.858550331941080991e+00, 2.805561982906928709e+00, 5.310480030530668749e+00, 6.300426398235103864e-01
3.543543543543543894e-02, -1.080766883535132089e-01, -6.904392880740957417e-02, 2.824101677731069682e+00, 2.775133906314994903e+00, 5.317720909171942623e+00, 6.326002129079403291e-01
3.563563563563564018e-02, -1.555394914365557657e-01, -1.094253901635957732e-01, 2.792254157025554129e+00, 2.744968647661908623e+00, 5.321896339010737442e+00, 6.320852350278121090e-01
3.583583583583583448e-02, -2.005444370350422112e-01, -1.480468053000150719e-01, 2.763516322237098422e+00, 2.715128824749012182e+00, 5.323058382982218006e+00, 6.285714934584510916e-01
3.603603603603603572e-02, -2.423803505054194507e-01, -1.843006845514341685e-01, 2.738345425065910721e+00, 2.685686556478002807e+00, 5.320246485891291677e+00, 6.211234554015999665e-01
3.623623623623623696e-02, -2.803861347070394916e-01, -2.176200319014514051e-01, 2.717138435306768240e+00, 2.656750537025388326e+00, 5.310845012894527706e+00, 6.071627878178307292e-01
3.643643643643643820e-02, -3.139612167545624555e-01, -2.474912421337316926e-01, 2.700220868922399209e+00, 2.628524243917595093e+00, 5.288287617493052650e+00, 5.801920806506638550e-01
3.663663663663663944e-02, -3.425750383573384350e-01, -2.734713504039810728e-01, 2.687830340777923155e+00, 2.601440925593533127e+00, 5.237005469130932234e+00, 5.247879949527851640e-01
3.683683683683684068e-02, -3.657754397780665356e-01, -2.952125962225027322e-01, 2.680090351393318748e+00, 2.576464755919961380e+00, 5.122554483210980614e+00, 4.068287576874263234e-01
3.703703703703704192e-02, -3.831958049261958710e-01, -3.124734247350881566e-01, 2.676994808228296829e+00, 2.555585332212608751e+00, 4.888284435853864629e+00, 1.703283349380954881e-01
3.723723723723723622e-02, -3.945608546782858328e-01, -3.250243625734161590e-01, 2.678505406221932450e+00, 2.541855053592906533e+00, 4.509486182432139501e+00, -2.084012290425105440e-01
3.743743743743743746e-02, -3.996909968784317924e-01, -3.324970849982283316e-01, 2.684736282499801785e+00, 2.537546502551990990e+00, 4.081154046619532849e+00, -6.335947493511456807e-01
3.763763763763763870e-02, -3.985051642794217308e-01, -3.345751445020599957e-01, 2.695798140923130859e+00, 2.542184431898978136e+00, 3.719176661030476616e+00, -9.894973083443211470e-01
3.783783783783783994e-02, -3.910220955790742470e-01, -3.312202844382987066e-01, 2.711553084705474514e+00, 2.553849341676997398e+00, 3.435600625707422751e+00, -1.264676131993532904e+00
3.803803803803804118e-02, -3.773600393086324334e-01, -3.225559550275657883e-01, 2.731703851936717609e+00, 2.571038042331895923e+00, 3.198920040813954202e+00, -1.491118014480066867e+00
3.823823823823824242e-02, -3.577348852524105949e-01, -3.087642780514263663e-01, 2.755896801937315566e+00, 2.592877947683090323e+00, 2.989305254193832084e+00, -1.688928298172561515e+00
3.843843843843844366e-02, -3.324567529262768550e-01, -2.900810694265770207e-01, 2.783735724708835235e+00, 2.618780901649954806e+00, 2.800727505083783431e+00, -1.864319336740512867e+00
3.863863863863863796e-02, -3.019250910243194697e-01, -2.668076944717467369e-01, 2.814776328701018127e+00, 2.648225704926528312e+00, 2.632977875878505181e+00, -2.017662913007396419e+00
3.883883883883883920e-02, -2.666223652729484139e-01, -2.393143431068697480e-01, 2.848526673982529012e+00, 2.680680394505468467e+00, 2.487454539062909920e+00, -2.147728583785105450e+00
3.903903903903904044e-02, -2.271064344378823374e-01, -2.080367443793703641e-01, 2.884452778449202892e+00, 2.715585818249715899e+00, 2.365798913517988211e+00, -2.253052992082832162e+00
3.923923923923924167e-02, -1.840017349594444407e-01, -1.734700340912360139e-01, 2.921986485940470502e+00, 2.752356169008662867e+00, 2.269451963582421516e+00, -2.332383455747065515e+00
3.943943943943944291e-02, -1.379894135178358350e-01, -1.361611335783473598e-01, 2.960534187728892874e+00, 2.790385376562539044e+00, 2.199549090370698234e+00, -2.384781014169887303e+00
3.963963963963964415e-02, -8.979656345502823322e-02, -9.670024962300965976e-02, 2.999486467979278537e+00, 2.829055322408612128e+00, 2.156838756851807481e+00, -2.409699146882891885e+00
3.983983983983983845e-02, -4.018473514086734477e-02, -5.571139995015539359e-02, 3.038227054416989592e+00, 2.867744287400221914e+00, 2.141678468355393772e+00, -2.406984973063472921e+00
4.004004004004003969e-02, 1.006209815575060187e-02, -1.384281587598062968e-02, 3.076143248148230036e+00, 2.905836734938874066e+00, 2.153996798697982662e+00, -2.376914039292946423e+00
4.024024024024024093e-02, 6.014992872557536896e-02, 2.824341723847142993e-02, 3.112635406305491514e+00, 2.942732638132232736e+00, 2.193294765806271140e+00, -2.320185816843299609e+00
4.044044044044044217e-02, 1.092872614433874345e-01, 6.988182828166880634e-02, 3.147126147176004807e+00, 2.977856581978064909e+00, 2.258650529975112065e+00, -2.237915929661478120e+00
4.064064064064064341e-02, 1.566976210881590725e-01, 1.104140286859414122e-01, 3.179069555330185537e+00, 3.010666865548183413e+00, 2.348724092125496377e+00, -2.131628382353673246e+00
4.084084084084084465e-02, 2.016318223165303181e-01, 1.491991123673948316e-01, 3.207960109589395703e+00, 3.040664460728056628e+00, 2.461768007170270334e+00, -2.003241809028886156e+00
4.104104104104104589e-02, 2.433798083976876081e-01, 1.856236494231547351e-01, 3.233340237295464714e+00, 3.067400870141628211e+00, 2.595666396242730212e+00, -1.855027732903032689e+00
4.124124124124124019e-02, 2.812818716322735280e-01, 2.191116253142443016e-01, 3.254807756847156508e+00, 3.090485465329219306e+00, 2.747931232752353292e+00, -1.689611720236212644e+00
4.144144144144144143e-02, 3.147390781486362754e-01, 2.491335312852180905e-01, 3.272022461215341238e+00, 3.109592763809496674e+00, 2.915775827810546783e+00, -1.509897353515310403e+00
4.164164164164164267e-02, 3.432227323422754606e-01, 2.752142468843512546e-01, 3.284710818329692472e+00, 3.124467331205287746e+00, 3.096138384464186544e+00, -1.319040880151850725e+00
4.184184184184184391e-02, 3.662827314000681733e-01, 2.969408860895871860e-01, 3.292670606529788824e+00, 3.134928592639042666e+00, 3.285702309912964303e+00, -1.120429131505951137e+00
4.204204204204204515e-02, 3.835546778898599740e-01, 3.139698801758945002e-01, 3.295774765100605741e+00, 3.140875335550093794e+00, 3.480955999579086857e+00, -9.176180702525603694e-01
4.224224224224224639e-02, 3.947656380212641314e-01, 3.260311589696396894e-01, 3.293972090986985624e+00, 3.142287258018680252e+00, 3.678294371983333644e+00, -7.142305424629418198e-01
4.244244244244244763e-02, 3.997384545847924020e-01, 3.329334650288919839e-01, 3.287289096361745155e+00, 3.139226240511632682e+00, 3.873994197390611127e+00, -5.139803319365506828e-01
4.264264264264264193e-02, 3.983945464156417593e-01, 3.345670472658707206e-01, 3.275829215485423163e+00, 3.131836522695790048e+00, 4.064367220998946983e+00, -3.205187737531467462e-01
4.284284284284284317e-02, 3.907551501445969411e-01, 3.309052551801102138e-01, 3.259771096682761105e+00, 3.120341381318245677e+00, 4.245820792381826969e+00, -1.373750291793285339e-01
4.304304304304304440e-02, 3.769409846137271591e-01, 3.220055878817312256e-01, 3.239366403178363107e+00, 3.105039219940211925e+00, 4.414953746904995313e+00, 3.213869188869293569e-02
4.324324324324324564e-02, 3.571703432598274386e-01, 3.080084424789487074e-01, 3.214935453805649601e+00, 3.086295984872733378e+00, 4.568798869977386268e+00, 1.851672820694324761e-01
4.344344344344344688e-02, 3.317556446100328738e-01, 2.891354174931371479e-01, 3.186863068245632036e+00, 3.064531798092802184e+00, 4.704917745674254803e+00, 3.194032721972420719e-01
4.364364364364364812e-02, 3.010984953991813762e-01, 2.656863756774651142e-01, 3.155592786532941396e+00, 3.040207255483486914e+00, 4.821733065562575860e+00, 4.334148001971437347e-01
4.384384384384384242e-02, 2.656833443222457181e-01, 2.380343483259060866e-01, 3.121620009918128158e+00, 3.013800014826115259e+00, 4.918673300412509164e+00, 5.267825789899328592e-01
4.404404404404404366e-02, 2.260698267061569122e-01, 2.066202421228047204e-01, 3.085485076285957362e+00, 2.985780442721426287e+00, 4.996296585179358374e+00, 6.002157457823139586e-01
4.424424424424424490e-02, 1.828839210716310115e-01, 1.719460629882048897e-01, 3.047764970570595811e+00, 2.956587239076528650e+00, 5.056285817355483658e+00, 6.555388986818297958e-01
4.444444444444444614e-02, 1.368080573302664360e-01, 1.345655970988766936e-01, 3.009063156156614571e+00, 2.926605222893615466e+00, 5.101121401374175690e+00, 6.953573740477828613e-01
4.464464464464464738e-02, 8.857033292862351304e-02, 9.507573497165382193e-02, 2.970000277583788595e+00, 2.896154019574118443e+00, 5.133703878126214981e+00, 7.226760092973970595e-01
4.484484484484484862e-02, 3.893300734732047658e-02, 5.410598214568421160e-02, 2.931202981603318491e+00, 2.865481216502502537e+00, 5.156877550207128458e+00, 7.404203149616603863e-01
4.504504504504504986e-02, -1.131954323324824152e-02, 1.230803427227744606e-02, 2.893293603429802463e+00, 2.834772267351158614e+00, 5.173147054416514123e+00, 7.511561673044397924e-01
4.524524524524524416e-02, -6.139322075848652194e-02, -2.965470171384099185e-02, 2.856879836581819099e+00, 2.804161238967904257e+00, 5.184405822031727062e+00, 7.568216709009562004e-01
4.544544544544544540e-02, -1.104967537516301779e-01, -7.111758266055059896e-02, 2.822544711650921911e+00, 2.773742633906478350e+00, 5.191950569973878160e+00, 7.587454226305139215e-01
4.564564564564564664e-02, -1.578542010997771305e-01, -1.114251680023180258e-01, 2.790837360498966913e+00, 2.743590264613167573e+00, 5.196443581510561849e+00, 7.576149725845270355e-01
4.584584584584584788e-02, -2.027172135873089032e-01, -1.499415577301479174e-01, 2.762263993551577368e+00, 2.713766645330459859e+00, 5.197910338194421165e+00, 7.534774882911253746e-01
4.604604604604604912e-02, -2.443768594181694176e-01, -1.860610280161239527e-01, 2.737279054574228265e+00, 2.684344430698834660e+00, 5.195323684413089893e+00, 7.453310069983214436e-01
4.624624624624625036e-02, -2.821748268583817998e-01, -2.192189144872780937e-01, 2.716276236792777965e+00, 2.655435740824620527e+00, 5.185941290370821299e+00, 7.304716333492351499e-01
4.644644644644645159e-02, -3.155138269730533018e-01, -2.489046658304732706e-01, 2.699577133073653989e+00, 2.627250843773773603e+00, 5.162913822121831586e+00, 7.021212213753112996e-01
4.664664664664664590e-02, -3.438670320722981844e-01, -2.746794204674020135e-01, 2.687414410916611818e+00, 2.600238096659582165e+00, 5.110013115596323985e+00, 6.442021202914424149e-01
4.684684684684684713e-02, -3.667864007184056252e-01, -2.962006514376359645e-01, 2.679905184478169389e+00, 2.575406337772862209e+00, 4.991658041084557240e+00, 5.214703700908721595e-01
4.704704704704704837e-02, -3.839097577412759477e-01, -3.132315561388324121e-01, 2.677037497592356097e+00, 2.554798463944437437e+00, 4.750471886152003442e+00, 2.772312413507849738e-01
4.724724724724724961e-02, -3.949665173827155984e-01, -3.255377024790024332e-01, 2.678777519216436254e+00, 2.541494078910418786e+00, 4.366481131425276274e+00, -1.074582478117768747e-01
4.744744744744745085e-02, -3.997819591316277843e-01, -3.327458339574709267e-01, 2.685246193751992472e+00, 2.537658047611884626e+00, 3.939741103952424606e+00, -5.318072075587636505e-01
4.764764764764765209e-02, -3.982799886827350089e-01, -3.345507546823866529e-01, 2.696545285911966960e+00, 2.542687940671219504e+00, 3.582478645831107755e+00, -8.837645560813831569e-01
4.784784784784785333e-02, -3.904843403897715337e-01, -3.309263332132302837e-01, 2.712525305209687598e+00, 2.554654565373756014e+00, 3.302418077954758058e+00, -1.156223244841370734e+00
4.804804804804804763e-02, -3.765182022118012117e-01, -3.220004587694336173e-01, 2.732884521391666599e+00, 2.572089938191647107e+00, 3.067828403284050154e+00, -1.381383738800773475e+00
4.824824824824824887e-02, -3.566022690793132499e-01, -3.079576004629810959e-01, 2.757267300422114431e+00, 2.594143396138546720e+00, 2.859774858742428538e+00, -1.578449375335518878e+00
4.844844844844845011e-02, -3.310512554410918185e-01, -2.890366686296072518e-01, 2.785275088589815429e+00, 2.620233590155915948e+00, 2.672661706304469309e+00, -1.753197323947033759e+00
4.864864864864865135e-02, -3.002689221010896858e-01, -2.655424841446140660e-01, 2.816461129032210575e+00, 2.649839475485085583e+00, 2.506419608418937628e+00, -1.905859813210979192e+00
4.884884884884885259e-02, -2.647416959319467966e-01, -2.378486067659837666e-01, 2.850331225914184863e+00, 2.682428133514674240e+00, 2.362489358616760349e+00, -2.035164173228616313e+00
4.904904904904905383e-02, -2.250309832873740035e-01, -2.063938987790291391e-01, 2.886349497892065852e+00, 2.717438907772764978e+00, 2.242501532746617787e+00, -2.139658468231270483e+00
4.924924924924924813e-02, -1.817642985779509557e-01, -1.716762776887998387e-01, 2.923946283095228527e+00, 2.754284819948295659e+00, 2.147889062189489717e+00, -2.218098519216728626e+00
