t, x, y, z, e_y1, e_y2, e_y3, p0, p1, p2, p3, norm_P
8.138138138138138800e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.569123428149991617e-01, -9.281294271854914069e-01, 3.375711525954784298e-01, -1.386678001109019065e-01, -9.281336021329849029e-01, -1.267920940153886844e-01, -2.927855324414151417e-01, 9.911913767319392443e-01
8.148148148148148806e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.455161273419877721e-01, -9.104067323985618465e-01, 3.329886076405107476e-01, -1.399000182925279057e-01, -9.484206078652565042e-01, -1.563522096681211337e-01, -1.977357715253797721e-01, 9.912714629961834056e-01
8.158158158158158813e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.404734884128667871e-01, -8.884272759696161259e-01, 3.078551266443044776e-01, -1.378736597388749707e-01, -9.578720007022696326e-01, -1.892284644871808919e-01, -1.013924066672809154e-01, 9.912697653419675348e-01
8.168168168168168819e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.370364346947417933e-01, -8.613910391514565390e-01, 2.588525302539701478e-01, -1.317795992904337854e-01, -9.562653655101297501e-01, -2.252340035800061147e-01, -5.121642079830290850e-03, 9.912446214984681481e-01
8.178178178178178825e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.289938988564459876e-01, -8.284732581157128184e-01, 1.838410061977228394e-01, -1.208013794407349351e-01, -9.435458804425665980e-01, -2.639635425778129041e-01, 8.964123763828835134e-02, 9.912538045679700760e-01
8.188188188188188832e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.093633479783868712e-01, -7.886102838136801463e-01, 8.228080215869508496e-02, -1.041261564406734119e-01, -9.196848755439910317e-01, -3.049811606835375888e-01, 1.814495494315863933e-01, 9.912618090697721263e-01
8.198198198198198838e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.703225890451881552e-01, -7.407429852589262342e-01, -4.435601881875254199e-02, -8.094556871163706424e-02, -8.848651578035015008e-01, -3.475907365160951223e-01, 2.687579524520880003e-01, 9.912561171093503543e-01
8.208208208208208845e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.037867253200827955e-01, -6.839823309657890871e-01, -1.919698314575497000e-01, -5.055400917012557033e-02, -8.395640535141636329e-01, -3.907745200668166774e-01, 3.499682775927413503e-01, 9.912648630164329067e-01
8.218218218218218851e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.025283043394860982e-01, -6.174714768224471850e-01, -3.538120361330182595e-01, -1.234019312125761436e-02, -7.844277826375209983e-01, -4.333378572874806434e-01, 4.234703420897935056e-01, 9.912557973237985376e-01
8.228228228228228858e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.610279710598364611e-01, -5.408639539745481173e-01, -5.201040326391769275e-01, 3.394709499904838973e-02, -7.205290704117298661e-01, -4.737543056275572706e-01, 4.877890713334538941e-01, 9.913101768771812594e-01
8.238238238238238864e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.766368539478736732e-01, -4.539868495261729642e-01, -6.792539135893133073e-01, 8.852409119694068518e-02, -6.490681515979117577e-01, -5.103201588990722293e-01, 5.413618910328528155e-01, 9.912746046290175084e-01
8.248248248248248871e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.507063819258367299e-01, -3.574564895737604164e-01, -8.179783709566691430e-01, 1.509380920770974355e-01, -5.717506904143022650e-01, -5.411740565835506667e-01, 5.830576540798697582e-01, 9.912147835506301963e-01
8.258258258258258877e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.892016274552771105e-01, -2.527916787989730185e-01, -9.232869466245127166e-01, 2.202203538568473229e-01, -4.905800943450639440e-01, -5.644468603082187785e-01, 6.122232856244083088e-01, 9.912534705074170782e-01
8.268268268268268884e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.020505404302170238e-01, -1.417146137285143492e-01, -9.846332593680139356e-01, 2.952480384738562780e-01, -4.074923219678829311e-01, -5.784748054196808820e-01, 6.285267346551366430e-01, 9.914133110701220941e-01
8.278278278278278890e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.665606005144014579e-02, -2.713925533205663321e-02, -9.949477709283809368e-01, 3.743601103906052940e-01, -3.251153906559842710e-01, -5.812026299349258851e-01, 6.315913534284594011e-01, 9.912364219811169441e-01
8.288288288288288896e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.913923744473855271e-01, 8.825703833144349364e-02, -9.525235846418064201e-01, 4.553749248601796640e-01, -2.454279071236059317e-01, -5.719666095232199821e-01, 6.225592318300654515e-01, 9.911240988558478460e-01
8.298298298298298903e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -4.669903977097322190e-01, 2.013827480838448203e-01, -8.610255264631266892e-01, 5.360716933105009741e-01, -1.703000583991278183e-01, -5.502808217397208157e-01, 6.027605845480872304e-01, 9.912135366906711376e-01
8.308308308308308909e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.106337835377176892e-01, 3.095706030108373863e-01, -7.288980890041611982e-01, 6.143288311378045652e-01, -1.014127736038183680e-01, -5.158180442135599231e-01, 5.735534406989840628e-01, 9.913204665954928885e-01
8.318318318318318916e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.129781501228357188e-01, 4.098986668248364440e-01, -5.688982689221692146e-01, 6.876602054664527897e-01, -4.039182620235449994e-02, -4.688226680237255195e-01, 5.369173851206849868e-01, 9.912532624429760686e-01
8.328328328328328922e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.700990296801959456e-01, 5.012186183725118038e-01, -3.946230873661233374e-01, 7.542972611226994584e-01, 1.226265658921268931e-02, -4.104303864526908097e-01, 4.948305903221364987e-01, 9.911736205761784158e-01
8.338338338338338929e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.824506065943415134e-01, 5.828119027347732350e-01, -2.193201638491549255e-01, 8.127762863671335047e-01, 5.643932889042438394e-02, -3.419910056860690495e-01, 4.491770756001192688e-01, 9.912157094907214638e-01
8.348348348348348935e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.542220952699956182e-01, 6.543131002103894645e-01, -5.498543352203951601e-02, 8.617719300940600569e-01, 9.210350100004938145e-02, -2.648463001888875512e-01, 4.016954948301454942e-01, 9.912803577621647211e-01
8.358358358358358942e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.929963319584442338e-01, 7.154557320740067006e-01, 8.876474150578433919e-02, 9.000822916297142040e-01, 1.195748221326966149e-01, -1.807076550245406699e-01, 3.542576161607156049e-01, 9.912618145504270561e-01
8.368368368368368948e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.073985167331589219e-01, 7.671579971820123856e-01, 2.062417252401702594e-01, 9.272268155914745735e-01, 1.395907433564338995e-01, -9.128445129662302038e-02, 3.080480243478679880e-01, 9.911919993300281062e-01
8.378378378378378954e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.059274693454949290e-01, 8.106490437444241470e-01, 2.947635045895504735e-01, 9.430910156105869468e-01, 1.530197107025942915e-01, 1.825993065348641142e-03, 2.638136245430562354e-01, 9.911794279211677550e-01
8.388388388388388961e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.970311282575638701e-01, 8.468208874254609109e-01, 3.539218385667671218e-01, 9.475604053182971054e-01, 1.607301702025109580e-01, 9.702636013185750308e-02, 2.223013218977340777e-01, 9.912299943092018895e-01
8.398398398398398967e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.881937298066422071e-01, 8.766420345312764262e-01, 3.852831652083962277e-01, 9.406840092698626199e-01, 1.635112045489023891e-01, 1.928484461351529511e-01, 1.840524120092461302e-01, 9.913062760076828406e-01
8.408408408408408974e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.857003399974498647e-01, 9.007751644189270213e-01, 3.925805482838988225e-01, 9.225671095600607163e-01, 1.624423448558078575e-01, 2.876436680116993827e-01, 1.495412714428468459e-01, 9.912714354081965107e-01
8.418418418418418980e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.358865984801373328e-02, 9.203060012722501515e-01, 3.798394750024460809e-01, 8.937133442489274548e-01, 1.582472714329595520e-01, 3.802215195976791362e-01, 1.187647054240626304e-01, 9.911807099738227933e-01
8.428428428428428987e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.452646193930856415e-02, 9.361600509928211800e-01, 3.512738829298932552e-01, 8.547271238110564218e-01, 1.515489267587493971e-01, 4.695112887072684371e-01, 9.159532777531409486e-02, 9.911387832558449240e-01
8.438438438438438993e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.992128366624337676e-02, 9.490009385687619980e-01, 3.112958143514353293e-01, 8.062128587210410924e-01, 1.429702533115692342e-01, 5.544422631546435110e-01, 6.790575231902185038e-02, 9.911796412705332626e-01
8.448448448448449000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.929107720927976555e-02, 9.593183169357013540e-01, 2.642908412682403174e-01, 7.487780863262049058e-01, 1.331284756771914657e-01, 6.339529423072018943e-01, 4.756806122783428792e-02, 9.912370388092848206e-01
8.458458458458459006e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.339567452762437383e-01, 9.676423758640855244e-01, 2.138312952472192774e-01, 6.831865511099166621e-01, 1.223983431227488872e-01, 7.073141509161635643e-01, 3.035534046560375843e-02, 9.914332921572147628e-01
8.468468468468469013e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.555341268047897019e-01, 9.741909637733041638e-01, 1.635882070979211289e-01, 6.100888802658697152e-01, 1.114709144216344122e-01, 7.732163246244079247e-01, 1.600626867336610998e-02, 9.913394433233148062e-01
8.478478478478479019e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.654985345799887542e-01, 9.793953640498459512e-01, 1.157365799112192173e-01, 5.304291480797946878e-01, 1.005129991031265546e-01, 8.312152691660845694e-01, 4.252190275078525372e-03, 9.911583369665736276e-01
8.488488488488489025e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.655744436329912861e-01, 9.835640713051008177e-01, 7.201958937233680913e-02, 4.451514288374222028e-01, 8.969140669650388364e-02, 8.808667902753426482e-01, -5.175550305301798715e-03, 9.910385620964218267e-01
8.498498498498499032e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.576749441406443131e-01, 9.869152390000957009e-01, 3.371828909699801230e-02, 3.551997968244828829e-01, 7.917294673104494085e-02, 9.217266936863317550e-01, -1.254560864381768642e-02, 9.910462861584273808e-01
8.508508508508509038e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.438151060361359812e-01, 9.896032474465409345e-01, 1.621085770464549772e-03, 2.615183263267071290e-01, 6.912442873602822613e-02, 9.533507851332013727e-01, -1.812664031651194108e-02, 9.911489879206152320e-01
8.518518518518519045e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.259371721514164211e-01, 9.917488104122806902e-01, -2.396092060691211792e-02, 1.650082928167320717e-01, 5.968945177368592536e-02, 9.754081584456346654e-01, -2.216763227968643335e-02, 9.913137983678665943e-01
8.528528528528529051e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.055937222850719948e-01, 9.934762604745994707e-01, -4.306838384928009245e-02, 6.654983155513481685e-02, 5.088982403338898619e-02, 9.878792748606344265e-01, -2.486792003532322520e-02, 9.917371271744455097e-01
8.538538538538539058e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.464747958354239266e-02, 9.948167150151255855e-01, -5.634276995913628516e-02, -3.245358534558312469e-02, 4.291821996166216013e-02, 9.898163309405152432e-01, -2.657982522099667372e-02, 9.916340377940759954e-01
8.548548548548549064e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.407769172977499650e-02, 9.958695327306996692e-01, -6.432669120452061406e-02, -1.310774398769356808e-01, 3.573746251769711890e-02, 9.815511907416072379e-01, -2.742704353435740719e-02, 9.912887794357394533e-01
8.558558558558559071e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.470594561122626792e-02, 9.967061963483890841e-01, -6.766192864331141421e-02, -2.283972140304369181e-01, 2.931037466068557584e-02, 9.634157183202404218e-01, -2.753327067305605044e-02, 9.909350698910981414e-01
8.568568568568569077e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.718558337194393673e-02, 9.973772988933981010e-01, -6.707807174357649505e-02, -3.234883897976007505e-01, 2.359977934981920267e-02, 9.357417777327449171e-01, -2.702220233474323177e-02, 9.907293081021990577e-01
8.578578578578579084e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.198536690772257149e-02, 9.979181930341519680e-01, -6.336900655320562570e-02, -4.154264491699409811e-01, 1.856849954428969190e-02, 8.988612330354507352e-01, -2.601753421706957947e-02, 9.907332396694981114e-01
8.588588588588589090e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.232525035241978434e-04, 9.983535324141780132e-01, -5.735709086459661599e-02, -5.032868741389719958e-01, 1.417935820328873608e-02, 8.531059482846878872e-01, -2.464296201768572184e-02, 9.909065376993717589e-01
8.598598598598599096e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.056825941696049910e-02, 9.987008412765115972e-01, -4.984918782170592866e-02, -5.861451466962073198e-01, 1.039517828600803467e-02, 7.988077875367866065e-01, -2.302218143424227675e-02, 9.911095272443523063e-01
8.608608608608609103e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.790558582340324653e-02, 9.989780329026323180e-01, -4.150035872505117296e-02, -6.635078884556738776e-01, 7.178122621940714529e-03, 7.364688359894377978e-01, -2.123295885498011765e-02, 9.915298424216274498e-01
8.618618618618619109e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.285669218988342632e-02, 9.991965132228994850e-01, -3.292263029189691076e-02, -7.341240926884153861e-01, 4.468216241871092280e-03, 6.666079953434440597e-01, -1.937085060919849222e-02, 9.918163124949610499e-01
8.628628628628629116e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.574272671003620741e-02, 9.993654886056372311e-01, -2.461569023099686310e-02, -7.968696622511610705e-01, 2.215883674191005195e-03, 5.898806131361118421e-01, -1.752251731098563095e-02, 9.916009001223657915e-01
8.638638638638639122e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.683083610308792041e-02, 9.994975965014567532e-01, -1.687189443484166107e-02, -8.514272905242100675e-01, 3.783423400532375663e-04, 5.072036038232272670e-01, -1.570494098186087442e-02, 9.911764298523431105e-01
8.648648648648649129e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.640996431138900938e-02, 9.996019537763529694e-01, -9.922086049263425037e-03, -8.974796708878619578e-01, -1.087190339389422847e-03, 4.194938818605761233e-01, -1.393510364334356322e-02, 9.907775964725002993e-01
8.658658658658659135e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.478601460300832934e-02, 9.996850467399601703e-01, -3.932022968278199235e-03, -9.347094967224158779e-01, -2.223496942984187416e-03, 3.276683617039446994e-01, -1.222998731695304313e-02, 9.905568711857222208e-01
